user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[17, 10]","[23, 0, 1]",11.7,12.13,16.13,2
1,"[8, 7]","[17, 28, 27]",24.0,16.5,20.48,2
2,"[6, 10]","[15, 6, 4]",20.9,8.55,12.48,2
3,"[10, 6]","[5, 6, 7]",23.0,14.22,18.22,2
4,[16],"[10, 14]",2.0,6.55,8.55,1
5,"[7, 18]","[23, 28, 30]",23.5,18.9,22.4,2
6,"[17, 16]","[21, 0, 8]",9.1,18.28,22.05,2
7,[7],"[24, 25]",2.0,2.57,4.57,1
8,[0],"[3, 20]",13.0,17.53,13.5,1
9,[6],"[12, 15]",2.0,5.75,7.75,1
10,[7],"[23, 26]",2.0,7.72,9.72,1
11,[16],"[6, 9]",6.0,18.15,13.5,1
12,"[16, 17]","[13, 0, 25]",22.5,35.48,36.65,3
13,[6],"[16, 12]",2.0,8.62,10.62,1
14,"[7, 18, 10]","[26, 28, 6, 5]",27.4,21.58,27.57,3
15,[6],"[9, 13]",8.0,9.0,10.62,1
16,"[6, 8, 7]","[16, 6, 28, 26]",20.6,20.88,26.82,3
17,"[8, 0]","[17, 6, 1]",16.7,16.35,17.63,1
18,"[6, 0]","[10, 6, 19]",18.9,17.3,17.23,2
19,"[10, 6]","[5, 6, 7]",23.0,14.22,18.22,2
20,[16],"[14, 9]",2.0,7.82,9.82,1
21,"[8, 0]","[30, 17, 20]",6.0,13.5,16.98,2
22,"[16, 8, 7]","[14, 6, 28, 25]",19.6,28.55,34.2,3
23,"[8, 7]","[31, 28, 25]",13.3,9.78,13.48,2
24,"[6, 0]","[12, 6, 19]",9.9,14.8,17.23,2
25,[10],"[19, 1]",9.8,16.52,17.53,1
26,"[0, 6]","[18, 6, 13]",22.0,12.23,16.23,2
27,[0],"[4, 2]",2.0,8.62,10.62,1
28,"[16, 0]","[7, 6, 2]",9.5,28.72,19.25,2
29,"[16, 17]","[10, 0, 22]",18.5,21.57,24.8,2
