number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,17,07:19:07,08:12:00,['6'],[]
3,6,08:14:52,08:16:52,[],['6']
4,5,08:19:26,08:21:26,['4'],[]
5,2,08:31:14,08:33:14,[],['4']
6,17,08:47:36,09:02:12,['35'],[]
7,6,09:05:04,09:07:04,['31'],['35']
8,4,09:10:55,09:22:00,['12'],[]
9,3,09:25:51,09:27:51,[],['12']
10,2,09:33:18,09:35:18,[],['31']
11,0,09:40:45,09:43:15,['23'],[]
12,6,10:00:30,10:07:44,"['30', '18']",['23']
13,3,10:15:27,10:17:27,[],['30']
14,1,10:23:53,10:27:00,['15'],['18']
15,5,10:37:59,10:43:18,['32'],[]
16,6,10:45:52,10:48:19,[],"['15', '32']"
17,18,10:51:11,10:53:11,['7'],[]
18,19,10:55:00,10:57:00,['22'],['7']
19,6,10:59:52,11:20:39,"['8', '29']",['22']
20,3,11:28:22,11:51:22,[],"['8', '29']"
21,0,12:02:17,19:00:00,[],[]
