number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,13,07:21:56,08:22:00,['45'],[]
3,11,08:33:41,08:42:00,['3'],[]
4,9,08:45:48,08:47:48,[],"['3', '45']"
5,13,08:59:48,09:47:00,['27'],[]
6,12,09:53:43,10:02:00,['48'],[]
7,4,10:17:46,10:19:46,[],"['27', '48']"
8,11,10:30:34,11:02:00,['15'],[]
9,12,11:06:58,11:22:00,['47'],[]
10,0,11:35:51,11:50:25,['20'],"['15', '47']"
11,13,12:01:34,12:12:00,['2'],['20']
12,12,12:18:43,12:23:50,['24'],[]
13,4,12:39:36,12:41:36,['17'],"['24', '2']"
14,10,12:47:31,12:49:31,[],['17']
15,4,12:55:26,13:04:21,['51'],[]
16,13,13:26:50,13:28:50,[],['51']
17,0,13:39:59,14:42:51,"['59', '26']",[]
18,14,14:50:47,14:53:17,[],"['59', '26']"
19,12,15:00:00,15:02:00,['12'],[]
20,13,15:08:43,15:33:17,['7'],['12']
21,12,15:40:00,15:42:00,['38'],[]
22,10,15:52:19,15:54:19,[],['7']
23,9,16:00:14,16:17:00,['41'],['38']
24,4,16:28:49,16:44:18,['36'],['41']
25,10,16:50:13,16:52:13,[],['36']
26,8,17:02:32,17:20:45,"['21', '33']",[]
27,12,17:37:16,17:39:16,[],['33']
28,13,17:45:59,17:58:52,[],['21']
29,8,18:20:48,19:00:00,[],[]
