user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[20],"[10, 14]",4.0,17.03,18.62,1
1,"[21, 120]","[2, 0, 9]",14.3,34.35,30.58,2
2,"[20, 110]","[11, 4, 6]",10.9,19.52,23.5,2
3,"[21, 20]","[4, 0, 14]",6.0,34.02,23.55,1
4,[20],"[11, 14]",2.0,11.08,13.08,1
5,"[120, 21, 110]","[14, 0, 4, 5]",13.4,37.82,29.25,2
6,"[21, 120]","[3, 0, 14]",26.0,24.78,28.78,2
7,[20],"[12, 14]",2.0,6.72,8.72,1
8,-,-,-,-,7.92,1
9,[20],"[10, 13]",4.0,17.22,19.02,1
10,[110],"[4, 5]",2.0,3.7,5.7,1
11,"[21, 120]","[3, 0, 11]",7.1,35.67,24.03,2
12,"[120, 121]","[13, 0, 4]",7.8,37.63,24.48,1
13,[21],"[4, 3]",2.0,9.23,11.23,1
14,"[110, 21]","[6, 4, 0]",13.2,35.2,38.7,2
15,[120],"[8, 12]",6.7,20.63,18.52,1
16,-,-,-,-,17.77,1
17,"[21, 20]","[1, 4, 10]",4.0,26.22,30.22,2
18,"[110, 120]","[5, 4, 0]",27.0,29.68,33.7,2
19,"[121, 110]","[3, 4, 5]",11.9,12.92,16.93,2
20,"[21, 120]","[1, 0, 12]",5.8,20.03,24.05,2
21,-,-,-,-,20.15,2
22,"[10, 21]","[8, 4, 3]",25.0,22.15,26.15,2
23,"[20, 21]","[11, 0, 1]",17.2,29.5,27.17,2
24,[120],"[11, 8]",2.0,13.72,15.72,1
25,"[121, 120]","[1, 0, 12]",22.2,20.03,24.05,2
26,[110],"[8, 6]",2.0,7.22,9.22,1
27,"[121, 20]","[2, 0, 12]",25.2,26.08,29.27,2
28,"[20, 110]","[13, 4, 6]",19.2,31.2,33.15,2
29,[120],"[13, 0]",2.0,11.15,13.15,1
30,"[120, 21]","[14, 0, 2]",24.0,19.37,23.35,2
31,[20],"[13, 12]",2.0,6.72,8.72,1
32,"[110, 121]","[5, 4, 1]",26.0,24.0,28.0,2
33,"[10, 120]","[4, 8, 9]",7.1,23.68,13.82,1
34,[20],"[12, 14]",2.0,6.72,8.72,1
35,[120],"[14, 8]",2.0,23.15,25.15,1
36,"[20, 21]","[14, 0, 4]",10.1,34.43,23.55,1
37,[20],"[14, 10]",2.0,16.62,18.62,1
38,[120],"[10, 12]",2.0,10.32,12.32,1
39,"[121, 110]","[3, 4, 5]",23.0,12.92,16.93,2
40,"[121, 120]","[1, 0, 11]",24.1,25.02,27.17,2
41,"[21, 120]","[3, 0, 12]",12.3,31.12,29.0,2
42,"[10, 120]","[4, 8, 13]",9.1,35.68,24.48,1
43,[121],"[4, 1]",2.0,20.3,22.3,1
44,[120],"[12, 0]",2.0,13.85,15.85,1
45,"[20, 21]","[13, 0, 2]",10.1,23.37,26.57,2
46,"[121, 20]","[3, 0, 14]",20.0,24.9,28.78,2
47,[21],"[4, 3]",2.0,9.23,11.23,1
48,"[121, 20]","[1, 0, 10]",14.5,28.38,30.22,2
49,[120],"[0, 11]",4.0,18.82,18.97,1
