number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:11:18,[],[]
2,20,08:15:00,08:17:00,['18'],[]
3,16,08:27:46,08:42:00,['27'],[]
4,0,08:48:28,09:10:04,['0'],"['18', '27']"
5,15,09:12:50,09:22:00,['22'],['0']
6,0,09:24:46,09:32:00,['24'],['22']
7,19,09:46:04,09:48:04,[],['24']
8,0,10:02:08,10:07:14,['19'],[]
9,15,10:10:00,10:12:00,['23'],['19']
10,17,10:18:39,10:20:39,['2'],[]
11,19,10:27:07,10:29:07,[],['23']
12,21,10:35:35,10:52:00,['9'],['2']
13,19,10:58:28,11:02:00,['16'],[]
14,0,11:16:04,11:18:04,['3'],"['16', '9']"
15,17,11:26:35,11:40:50,[],['3']
16,21,11:53:45,19:00:00,[],[]
