number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,14,07:05:32,08:47:00,['9'],[]
3,0,08:52:32,08:54:32,[],['9']
4,19,09:11:53,09:22:00,['18'],[]
5,4,09:31:14,09:33:14,['13'],['18']
6,15,09:39:37,09:48:38,[],['13']
7,16,09:51:24,11:37:00,['25'],[]
8,14,11:41:26,11:55:26,[],['25']
9,0,12:00:58,12:55:18,"['0', '16', '22']",[]
10,14,13:00:50,13:02:50,[],['0']
11,16,13:07:16,13:09:16,[],['16']
12,4,13:13:00,13:15:00,[],['22']
13,17,13:19:54,14:12:00,['26'],[]
14,20,14:21:14,16:37:00,['2'],['26']
15,15,16:57:05,17:19:05,[],['2']
16,0,17:28:05,19:00:00,[],[]
