user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[17, 0]","[23, 0, 1]",20.6,12.13,16.13,2
1,"[8, 7]","[17, 28, 27]",24.0,16.5,20.48,2
2,"[6, 0]","[15, 6, 4]",20.9,8.55,12.48,2
3,"[0, 6]","[5, 6, 7]",18.2,14.22,18.22,2
4,[16],"[10, 14]",2.0,6.55,8.55,1
5,"[7, 18]","[23, 28, 30]",16.1,18.9,22.4,2
6,"[17, 6]","[21, 0, 8]",7.7,18.28,22.05,2
7,[7],"[24, 25]",2.0,2.57,4.57,1
8,[10],"[3, 20]",13.0,17.53,13.5,1
9,[16],"[12, 15]",2.0,5.75,7.75,1
10,[7],"[23, 26]",2.0,7.72,9.72,1
11,[6],"[6, 9]",6.0,18.15,13.5,1
12,"[6, 17]","[13, 0, 25]",22.5,35.48,36.65,3
13,[16],"[16, 12]",2.0,8.62,10.62,1
14,"[7, 18, 0]","[26, 28, 6, 5]",28.0,21.58,27.57,3
15,[16],"[9, 13]",4.0,9.0,10.62,1
16,"[6, 8, 7]","[16, 6, 28, 26]",25.3,20.88,26.82,3
17,"[8, 10]","[17, 6, 1]",20.3,16.35,17.63,1
18,"[6, 10]","[10, 6, 19]",18.9,17.3,17.23,2
19,"[0, 6]","[5, 6, 7]",18.2,14.22,18.22,2
20,[16],"[14, 9]",2.0,7.82,9.82,1
21,"[8, 10]","[30, 17, 20]",6.0,13.5,16.98,2
22,"[16, 8, 7]","[14, 6, 28, 25]",12.6,28.55,34.2,3
23,"[8, 7]","[31, 28, 25]",8.6,9.78,13.48,2
24,"[16, 10]","[12, 6, 19]",6.0,14.8,17.23,2
25,[0],"[19, 1]",8.0,16.52,17.53,1
26,"[10, 16]","[18, 6, 13]",20.1,12.23,16.23,2
27,[10],"[4, 2]",2.0,8.62,10.62,1
28,"[6, 10]","[7, 6, 2]",6.0,28.72,19.25,2
29,"[6, 17]","[10, 0, 22]",18.5,21.57,24.8,2
