number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:00:00,[],[]
2,13,07:21:56,08:28:19,['21'],[]
3,11,08:40:00,08:42:00,['17'],[]
4,4,08:52:48,08:54:48,['33'],"['21', '17']"
5,10,09:00:43,09:02:43,['16'],['33']
6,4,09:08:38,09:10:38,"['20', '15']",['16']
7,11,09:21:26,09:23:26,['19'],[]
8,12,09:28:24,09:30:24,[],"['20', '19', '15']"
9,9,09:36:14,09:57:00,['18'],[]
10,13,10:09:00,10:12:00,['27'],[]
11,14,10:15:42,10:17:42,[],['18']
12,0,10:25:38,10:27:38,[],['27']
13,14,10:35:34,10:38:55,['22'],[]
14,11,10:50:00,10:52:00,['6'],[]
15,4,11:02:48,11:04:48,[],['6']
16,10,11:10:43,11:12:43,[],['22']
17,8,11:23:02,19:00:00,[],[]
