number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,10,07:16:52,08:49:21,['0'],[]
3,3,08:59:08,09:01:08,[],['0']
4,7,09:08:16,09:12:00,['6'],[]
5,3,09:19:08,09:21:08,"['3', '32']",['6']
6,9,09:28:45,09:39:31,[],"['3', '32']"
7,11,09:42:59,10:07:00,['35'],[]
8,10,10:08:57,10:12:00,['23'],[]
9,8,10:17:43,10:29:55,[],['35']
10,3,10:34:04,10:50:11,"['44', '48', '47']",['23']
11,8,10:54:20,11:01:32,[],"['44', '48']"
12,9,11:05:00,11:07:00,['43'],[]
13,10,11:09:30,11:20:58,[],['47']
14,13,11:28:25,11:32:00,['39'],['43']
15,11,11:37:43,11:47:00,"['40', '5']",[]
16,9,11:50:28,11:52:28,[],['5']
17,8,11:55:56,11:57:56,[],['40']
18,0,12:10:25,12:17:00,['22'],['39']
19,7,12:20:28,12:22:28,[],['22']
20,8,12:33:25,13:17:00,['45'],[]
21,0,13:29:29,13:31:29,[],['45']
22,7,13:34:57,13:42:04,['36'],[]
23,12,14:05:00,14:07:00,['8'],['36']
24,3,14:23:40,14:32:00,['52'],['8']
25,7,14:39:08,14:41:08,[],['52']
26,3,14:48:16,14:52:28,"['38', '1']",[]
27,10,15:02:15,15:22:41,[],['38']
28,13,15:30:08,15:42:00,['34'],['1']
29,12,15:44:46,15:46:46,[],['34']
30,13,15:49:32,16:39:00,['17'],[]
31,12,16:41:46,16:52:00,['53'],[]
32,11,16:57:43,17:12:43,[],"['53', '17']"
33,0,17:31:21,19:00:00,[],[]
