user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[29],"[0, 9]",6.0,18.2,17.48,1
1,"[29, 28]","[9, 3, 1]",23.0,14.53,18.53,2
2,[19],"[12, 11]",2.0,5.72,7.72,1
3,-,-,-,-,24.13,2
4,"[18, 29]","[4, 3, 10]",18.7,13.25,17.25,2
5,"[18, 29]","[5, 3, 10]",20.7,18.97,19.7,2
6,"[28, 19]","[2, 3, 9]",9.2,11.08,15.08,2
7,[28],"[2, 6]",2.0,7.37,9.37,1
8,"[18, 19]","[5, 3, 11]",22.1,17.0,21.0,2
9,"[18, 19]","[6, 3, 9]",20.6,14.22,17.33,2
10,[29],"[7, 3]",2.0,7.13,9.13,1
11,[28],"[5, 2]",4.8,9.38,9.83,1
12,[28],"[3, 0]",2.0,9.32,11.32,1
13,[19],"[0, 7]",2.0,3.47,5.47,1
14,[18],"[0, 4]",17.4,12.78,14.12,1
15,"[28, 19]","[2, 3, 13]",24.9,20.25,24.13,2
16,"[29, 18]","[12, 3, 6]",6.9,26.05,26.38,2
17,[29],"[10, 9]",2.0,2.5,4.5,1
18,[29],"[9, 7]",2.0,14.27,16.27,1
19,"[29, 18]","[12, 3, 1]",26.0,23.6,27.58,2
20,"[28, 19]","[5, 3, 7]",17.8,16.3,17.05,2
21,[19],"[13, 8]",6.0,15.4,14.53,1
22,"[29, 18]","[0, 3, 2]",6.7,14.05,9.13,1
23,[19],"[12, 9]",2.0,9.1,11.1,1
24,[29],"[3, 10]",2.0,9.78,11.78,1
25,[29],"[8, 7]",18.7,11.28,12.95,1
26,"[28, 19]","[4, 3, 7]",13.6,10.58,14.6,2
27,[29],"[7, 11]",20.8,18.88,19.65,1
28,[29],"[9, 0]",4.0,17.73,17.48,1
29,"[29, 28]","[13, 3, 1]",6.0,23.6,27.58,2
30,[19],"[3, 13]",4.0,16.72,18.67,1
31,"[18, 29]","[4, 3, 8]",20.0,7.62,11.62,2
32,"[29, 28]","[7, 3, 6]",4.7,12.83,16.85,2
33,[18],"[3, 1]",7.4,6.92,8.92,1
34,[19],"[13, 9]",4.2,11.88,11.1,1
35,[29],"[11, 12]",2.0,5.72,7.72,1
36,"[28, 29]","[5, 3, 9]",4.8,13.53,17.53,2
37,[29],"[10, 12]",2.0,6.92,8.92,1
38,[28],"[5, 2]",2.0,7.83,9.83,1
39,[19],"[10, 9]",2.0,2.5,4.5,1
