user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[24],"[4, 20]",4.0,14.13,15.92,1
1,[19],"[9, 11]",2.0,3.47,5.47,1
2,"[28, 24]","[6, 4, 20]",21.4,20.53,23.83,2
3,[28],"[3, 6]",4.0,9.38,7.72,1
4,[14],"[19, 0]",13.3,24.73,19.35,1
5,-,-,-,-,5.47,1
6,[29],"[10, 13]",2.0,7.45,9.45,1
7,-,-,-,-,25.6,3
8,-,-,-,-,31.0,3
9,-,-,-,-,7.03,1
10,[14],"[19, 18]",2.0,2.08,4.08,1
11,[19],"[9, 11]",2.0,3.47,5.47,1
12,"[24, 18, 19]","[20, 4, 3, 11]",21.0,28.45,34.47,3
13,[24],"[4, 15]",2.0,6.38,8.38,1
14,-,-,-,-,15.07,2
15,"[14, 28]","[15, 4, 6]",14.1,12.42,16.3,2
16,[14],"[16, 4]",2.0,3.73,5.73,1
17,-,-,-,-,17.48,1
18,[14],"[18, 20]",2.0,5.03,7.03,1
19,"[29, 18]","[11, 3, 4]",9.4,14.53,18.55,2
20,-,-,-,-,33.03,2
21,-,-,-,-,13.65,2
22,-,-,-,-,23.38,2
23,[19],"[10, 11]",2.0,1.95,3.95,1
24,[18],"[4, 3]",2.0,3.47,5.47,1
25,-,-,-,-,13.0,2
26,[29],"[0, 7]",2.0,3.47,5.47,1
27,-,-,-,-,24.28,3
28,"[29, 18, 14]","[11, 3, 4, 16]",11.4,18.27,24.28,3
29,"[18, 19]","[0, 3, 12]",15.7,26.1,25.5,1
30,-,-,-,-,21.5,3
31,-,-,-,-,21.52,3
32,-,-,-,-,35.13,3
33,-,-,-,-,14.65,2
34,"[29, 28, 14]","[10, 3, 4, 17]",26.9,18.22,24.15,3
35,[19],"[7, 8]",10.4,19.58,12.95,1
36,-,-,-,-,29.78,3
37,"[24, 18, 29]","[20, 4, 3, 7]",25.9,24.5,29.47,2
38,-,-,-,-,29.87,3
39,[28],"[6, 3]",2.0,5.72,7.72,1
40,-,-,-,-,11.23,1
41,-,-,-,-,14.6,2
42,-,-,-,-,20.8,2
43,[19],"[12, 11]",2.0,5.72,7.72,1
44,-,-,-,-,31.03,3
45,-,-,-,-,26.58,2
46,-,-,-,-,35.13,3
47,"[28, 24]","[3, 4, 16]",20.0,7.18,11.2,2
48,[28],"[0, 5]",6.0,19.07,16.82,1
49,[19],"[9, 12]",4.0,9.17,11.1,1
50,"[18, 24]","[0, 4, 19]",8.8,23.28,19.35,1
51,-,-,-,-,21.98,3
52,-,-,-,-,31.03,3
53,-,-,-,-,29.87,3
54,[19],"[12, 13]",2.0,2.77,4.77,1
55,"[19, 18]","[13, 3, 5]",11.3,25.85,26.58,2
56,-,-,-,-,15.08,2
57,[19],"[13, 10]",2.0,7.45,9.45,1
58,-,-,-,-,4.77,1
59,"[29, 28]","[8, 3, 6]",17.3,13.53,13.87,2
60,-,-,-,-,25.6,3
61,[14],"[15, 4]",4.2,6.5,8.38,1
62,-,-,-,-,19.92,2
63,-,-,-,-,19.5,2
64,-,-,-,-,29.55,3
65,[14],"[0, 14]",2.0,5.53,7.53,1
66,"[14, 28]","[15, 0, 1]",6.0,15.23,19.23,2
67,"[19, 18, 14]","[13, 3, 4, 14]",16.4,28.03,33.85,2
68,"[29, 18]","[7, 0, 2]",17.0,10.58,14.6,2
69,[28],"[3, 4]",2.0,3.47,5.47,1
70,"[18, 24]","[6, 4, 18]",22.5,15.4,18.92,2
71,"[14, 18, 29]","[20, 4, 3, 13]",29.8,34.28,40.05,3
72,"[14, 28, 19]","[14, 0, 3, 8]",14.3,22.85,21.52,3
73,-,-,-,-,24.13,2
74,"[29, 18]","[7, 0, 5]",12.8,23.22,17.05,2
75,[28],"[5, 6]",2.0,0.7,2.7,1
76,"[24, 18, 29]","[20, 4, 3, 7]",25.9,24.5,29.47,2
77,-,-,-,-,20.8,2
78,-,-,-,-,19.23,2
79,[14],"[4, 19]",4.0,9.88,11.23,1
80,-,-,-,-,13.7,2
81,[29],"[8, 7]",4.0,11.28,12.95,1
82,-,-,-,-,4.5,1
83,-,-,-,-,32.52,3
84,"[28, 24]","[5, 4, 17]",17.4,10.6,14.62,2
85,"[28, 14]","[2, 4, 20]",6.1,20.97,24.83,2
86,[29],"[8, 13]",2.0,12.53,14.53,1
87,"[24, 28]","[15, 4, 6]",6.1,12.3,16.3,2
88,-,-,-,-,23.47,3
89,-,-,-,-,22.0,2
90,-,-,-,-,33.03,2
91,"[28, 29]","[5, 3, 8]",12.0,10.07,14.07,2
92,-,-,-,-,16.1,2
93,[18],"[5, 3]",12.8,9.17,7.92,1
94,-,-,-,-,16.4,1
95,-,-,-,-,29.55,3
96,-,-,-,-,16.67,2
97,-,-,-,-,14.48,1
98,-,-,-,-,29.87,3
99,[29],"[13, 7]",21.9,24.45,25.35,1
