number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:00:00,[],[]
2,28,07:19:07,08:22:00,['17'],[]
3,27,08:25:38,08:27:38,[],['17']
4,26,08:28:55,09:20:35,['7'],[]
5,28,09:25:13,09:27:13,[],['7']
6,26,09:31:51,09:33:51,['8'],[]
7,28,09:38:29,09:45:40,['18'],['8']
8,27,09:49:18,09:51:18,[],['18']
9,24,09:57:44,11:07:00,['12'],[]
10,28,11:16:22,12:12:00,['20'],['12']
11,25,12:18:55,12:20:55,[],['20']
12,21,12:29:55,12:52:00,['10'],[]
13,23,12:55:51,13:14:26,['11'],[]
14,28,13:26:17,13:28:38,['9'],"['10', '11']"
15,26,13:33:16,13:35:16,[],['9']
16,28,13:39:54,14:28:41,['21'],[]
17,25,14:35:36,14:37:36,[],['21']
18,0,14:49:48,19:00:00,[],[]
