number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:27:45,[],[]
2,0,08:45:00,08:47:00,"['19', '17']",[]
3,7,08:56:48,08:58:48,[],['17']
4,6,09:10:27,09:28:05,['21'],['19']
5,14,09:35:00,09:37:00,['8'],[]
6,10,09:43:33,09:45:33,[],['21']
7,9,09:46:50,09:57:11,[],['8']
8,14,10:05:00,10:07:00,['1'],[]
9,13,10:09:34,10:11:34,[],['1']
10,14,10:14:08,10:17:00,['0'],[]
11,6,10:23:55,10:25:55,['6'],['0']
12,16,10:27:44,10:29:44,['28'],[]
13,14,10:35:02,10:37:02,[],"['6', '28']"
14,8,10:46:07,10:48:30,"['15', '4']",[]
15,6,11:01:10,11:03:10,['9'],"['15', '4']"
16,16,11:04:59,11:07:11,['11'],[]
17,13,11:15:00,11:17:00,['20'],['9']
18,11,11:23:26,11:25:26,[],['11']
19,7,11:33:34,11:35:34,[],['20']
20,6,11:47:13,19:00:00,[],[]
