user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[20, 10]","[12, 4, 6]",4.0,24.48,27.73,2
1,"[14, 120]","[24, 13, 0]",13.7,19.62,22.18,2
2,"[30, 120]","[18, 0, 14]",24.4,20.15,23.5,2
3,"[20, 10]","[9, 4, 5]",4.0,15.52,19.52,2
4,"[120, 21]","[12, 0, 1]",4.0,20.03,24.05,2
5,[30],"[0, 16]",2.0,6.47,8.47,1
6,"[20, 14]","[12, 13, 23]",12.0,17.67,17.37,2
7,"[30, 120, 14]","[16, 0, 13, 24]",19.3,25.12,30.65,3
8,[20],"[13, 11]",8.5,11.68,13.68,1
9,"[14, 30]","[23, 21, 17]",4.0,27.25,31.25,2
10,"[20, 114]","[10, 13, 22]",22.0,28.45,31.33,2
11,"[130, 114]","[19, 21, 22]",5.5,12.0,16.0,2
12,"[21, 120, 14]","[3, 0, 13, 23]",25.2,39.42,40.65,3
13,"[10, 120, 14]","[5, 4, 13, 22]",11.8,36.48,42.5,3
14,"[130, 121]","[16, 0, 1]",4.0,12.65,16.67,2
15,[120],"[12, 9]",2.0,5.83,7.83,1
16,"[14, 120]","[23, 13, 12]",14.6,13.38,17.37,2
17,"[20, 14]","[4, 13, 24]",24.7,30.93,33.52,2
18,"[20, 121]","[12, 4, 1]",9.0,36.08,24.05,2
19,"[14, 120, 121]","[25, 13, 0, 2]",6.8,25.48,31.48,3
20,[20],"[8, 9]",2.0,10.77,12.77,1
21,"[14, 20, 10]","[21, 13, 4, 6]",23.6,44.92,48.87,3
22,[20],"[4, 10]",2.0,5.92,7.92,1
23,"[30, 120]","[16, 0, 9]",21.3,30.65,29.93,2
24,"[110, 20, 14]","[5, 4, 13, 25]",29.0,29.08,35.1,3
25,"[110, 120]","[8, 4, 11]",10.0,23.73,15.72,1
26,"[14, 120, 21, 10]","[25, 13, 0, 4, 6]",13.3,48.77,38.07,3
27,"[30, 21, 110]","[17, 0, 4, 7]",30.3,45.85,50.13,3
28,[20],"[13, 4]",13.5,22.5,24.48,1
29,"[21, 20, 14]","[1, 0, 13, 25]",14.9,20.75,26.27,3
30,"[21, 120, 114]","[2, 4, 13, 25]",14.3,40.17,31.48,3
31,"[30, 121]","[17, 0, 4]",26.3,34.7,38.52,2
32,[14],"[24, 21]",21.6,18.25,19.83,1
33,"[10, 120]","[6, 4, 14]",12.2,34.88,34.25,2
34,[21],"[3, 1]",2.0,11.08,13.08,1
35,"[114, 120, 121]","[24, 13, 0, 3]",25.4,35.5,41.03,3
36,"[121, 30]","[2, 0, 19]",4.0,25.48,29.48,2
37,[120],"[14, 13]",2.0,3.7,5.7,1
38,"[120, 10]","[11, 4, 6]",4.0,19.52,23.5,2
39,"[110, 120, 121]","[7, 8, 4, 0]",13.6,44.3,39.62,2
40,[130],"[19, 20]",2.0,2.77,4.77,1
41,"[110, 121, 120]","[7, 4, 0, 14]",9.9,45.6,32.53,2
42,[20],"[10, 13]",9.6,28.4,19.02,1
43,"[10, 21]","[6, 4, 3]",4.0,17.93,21.93,2
44,"[120, 114]","[8, 13, 22]",10.0,46.83,36.25,2
45,"[120, 114]","[10, 13, 25]",4.3,19.93,23.93,2
46,[120],"[9, 14]",2.0,12.55,14.55,1
47,"[120, 14, 130]","[14, 13, 21, 19]",8.0,23.88,26.0,2
48,[130],"[20, 16]",4.0,14.77,12.77,1
49,"[121, 110]","[3, 4, 6]",12.5,17.93,21.93,2
50,"[114, 130]","[13, 21, 20]",11.9,20.67,21.42,2
51,"[121, 20]","[3, 4, 12]",20.9,25.0,29.0,2
52,"[130, 114]","[20, 21, 23]",4.0,18.02,22.03,2
53,[130],"[17, 0]",13.5,12.0,10.52,1
54,"[121, 20]","[1, 4, 10]",7.1,26.22,30.22,2
55,"[20, 14]","[14, 13, 23]",18.6,10.53,14.35,2
56,"[30, 120]","[15, 0, 9]",4.0,22.23,26.23,2
57,"[121, 120]","[1, 0, 14]",14.1,14.13,18.13,2
58,[30],"[15, 0]",2.0,2.77,4.77,1
59,"[130, 114]","[19, 21, 22]",22.0,12.0,16.0,2
