number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:00:00,[],[]
2,8,07:12:40,08:47:00,['74'],[]
3,7,08:50:51,08:57:00,"['1', '33']",[]
4,0,09:06:48,09:08:48,[],"['1', '74', '33']"
5,8,09:22:13,09:32:00,['53'],[]
6,6,09:44:40,09:46:40,['68'],['53']
7,15,09:51:18,09:53:18,['22'],['68']
8,9,10:01:07,10:03:07,[],['22']
9,6,10:14:37,10:22:38,['55'],[]
10,13,10:32:00,10:34:00,[],['55']
11,12,10:36:34,10:38:34,['30'],[]
12,15,10:44:19,10:46:19,['11'],[]
13,6,10:50:57,10:52:57,"['14', '45', '29']","['30', '11']"
14,14,10:59:52,11:01:52,[],"['45', '29']"
15,12,11:05:30,11:07:30,[],['14']
16,8,11:15:00,11:17:00,['40'],[]
17,10,11:19:34,11:27:00,['66'],[]
18,6,11:37:22,11:39:22,[],"['40', '66']"
19,13,11:48:44,11:52:00,['76'],[]
20,14,11:54:34,12:05:53,['48'],[]
21,16,12:11:11,12:13:11,[],['76']
22,6,12:15:00,12:39:10,['65'],['48']
23,15,12:43:48,12:45:48,[],['65']
24,16,12:48:40,12:50:40,['35'],[]
25,6,12:52:29,12:54:29,['61'],['35']
26,15,12:59:07,13:01:07,['67'],[]
27,11,13:09:21,13:11:21,[],"['67', '61']"
28,14,13:18:16,13:20:16,['6'],[]
29,16,13:25:34,13:27:34,[],['6']
30,6,13:29:23,13:46:52,['23'],[]
31,15,13:51:30,13:57:38,[],['23']
32,8,14:06:43,14:08:43,['3'],[]
33,9,14:10:00,14:12:00,['25'],['3']
34,12,14:18:26,14:27:00,['28'],[]
35,6,14:37:22,14:39:22,['20'],"['25', '28']"
36,10,14:49:44,14:52:10,[],['20']
37,13,14:59:40,15:01:40,['52'],[]
38,14,15:04:14,15:06:14,[],['52']
39,11,15:13:09,15:24:45,['54'],[]
40,6,15:37:29,15:41:44,[],['54']
41,16,15:43:33,16:02:00,['36'],[]
42,6,16:03:49,16:11:43,"['41', '69']",['36']
43,12,16:22:05,16:24:05,[],['69']
44,10,16:29:32,16:31:49,[],['41']
45,6,16:42:11,17:01:52,"['63', '38']",[]
46,16,17:03:41,17:14:41,[],['63']
47,14,17:19:59,17:27:33,[],['38']
48,6,17:34:28,19:00:00,[],[]
